duration_frames,scan day,pause_trigger_t,session,pause_trigger,offset_word,rt,img,no,onset_img,word_label,response,correct_resp,word_score_pc,delay_frames_before,word_score_warriner,duration_measured_word,ID,condition,word,duration_measured_img,key_t,gender,onset_word,img_trigger,offset_img,word_trigger,age,delay_frames_after
42,Wednesday,1.3701301846886054,3,32,0.8697479490656406,NA,image_stim_n.png,1,2.4001906205667183,neg,NA,NA,1.9197700017151131,180,4.1799999999999997,0.35145052254665643,2019102301,faceWord_exp,belch,0.345277649408672,NA,female,0.5182974265189841,22,2.7454682699753903,12,25,336
42,Wednesday,6.397131131379865,3,42,5.896730609994847,NA,image_stim_n.png,2,7.4137053696322255,neu,NA,NA,0.30770997164376424,180,5.7300000000000004,0.3463545818813145,2019102301,faceWord_exp,reality,0.3503880260977894,NA,female,5.550376028113533,22,7.764093395730015,13,25,336
42,Wednesday,11.415705570427235,3,31,10.915323014021851,NA,image_stim_p.png,3,12.43358354823431,pos,NA,NA,-1.2126784285084091,180,6.75,0.34627983503742144,2019102301,faceWord_exp,agreement,0.34913689811946824,NA,female,10.56904317898443,21,12.782720446353778,11,25,336
42,Wednesday,16.434382345352788,3,41,15.933984711242374,NA,image_stim_p.png,4,17.45112789189443,neu,NA,NA,0.13339963708933658,180,5.6500000000000004,0.3473577299155295,2019102301,faceWord_exp,pencil,0.3502343619475141,NA,female,15.586626981326845,21,17.801362253841944,13,25,336
42,Wednesday,21.452989185461774,3,42,20.95260277937632,NA,image_stim_n.png,5,22.469765208195895,neu,NA,NA,-1.5026706526379858,180,5.8200000000000003,0.346912135835737,2019102301,faceWord_exp,spiritual,0.3502346827299334,NA,female,20.605690643540584,22,22.81999989092583,13,25,336
42,Wednesday,26.471617198491003,3,32,25.97121378988959,NA,image_stim_n.png,6,27.488280940509867,neg,NA,NA,0.041184453360586966,180,4.5999999999999996,0.34786812600214034,2019102301,faceWord_exp,cabbage,0.3503379809553735,NA,female,25.62334566388745,22,27.83861892146524,12,25,336
42,Wednesday,31.49023526662495,3,31,30.98983538686298,NA,image_stim_p.png,7,32.50665455748094,pos,NA,NA,-3.230607919269787,180,8.2100000000000009,0.3472448075772263,2019102301,faceWord_exp,joy,0.3505978306639008,NA,female,30.642590579285752,21,32.85725238814484,11,25,336
42,Wednesday,36.50886584602995,3,41,36.00849291367922,NA,image_stim_p.png,8,37.52539870084729,neu,NA,NA,0.60166049037772629,180,5.2400000000000002,0.3483092288370244,2019102301,faceWord_exp,toe,0.35048266273224726,NA,female,35.660183684842195,21,37.87588136357954,13,25,336
42,Wednesday,41.527481347788125,3,42,41.02710649056826,NA,image_stim_n.png,9,43.845025017741136,neu,NA,NA,0.1511721542964875,336,5.71,0.3481016698642634,2019102301,faceWord_exp,sum,0.3499587929691188,NA,female,40.679004820703994,22,44.194983810710255,13,25,180
42,Wednesday,46.546129250491504,3,32,46.04573546600295,NA,image_stim_n.png,10,48.8632151359343,neg,NA,NA,1.8802224749820768,336,3.9500000000000002,0.3480535495909862,2019102301,faceWord_exp,dusty,0.35042940959101543,NA,female,45.697681916411966,22,49.21364454552531,12,25,180
42,Wednesday,51.56474828108912,3,32,51.06437631108565,NA,image_stim_n.png,11,53.88188517402159,neg,NA,NA,1.7592404876513306,336,4.3200000000000003,0.34804167988477275,2019102301,faceWord_exp,cold,0.3503931589657441,NA,female,50.71633463120088,22,54.232278332987335,12,25,180
42,Wednesday,56.58336442441214,3,42,56.082990850438364,NA,image_stim_n.png,12,58.900683532934636,neu,NA,NA,-1.0048841857254538,336,5.8899999999999997,0.3482591836946085,2019102301,faceWord_exp,gum,0.35021318902727216,NA,female,55.734731666743755,22,59.25089672196191,13,25,180
42,Wednesday,61.60197318927385,3,42,61.10160923935473,NA,image_stim_n.png,13,63.919242894335184,neu,NA,NA,0.20463313850261819,336,5.4800000000000004,0.3480452087242156,2019102301,faceWord_exp,glass,0.3502738205716014,NA,female,60.753564030630514,22,64.26951671490679,13,25,180
42,Wednesday,66.6205986358691,3,32,66.12024206441129,NA,image_stim_n.png,14,67.63731242303038,neg,NA,NA,2.3068979902815001,180,3.2799999999999998,0.34803013101918623,2019102301,faceWord_exp,trial,0.35032514890190214,NA,female,65.7722119333921,22,67.98763757193228,12,25,336
42,Wednesday,71.63926642836304,3,32,71.13883992203046,NA,image_stim_n.png,15,73.95605236390838,neg,NA,NA,3.9847946241932393,336,3.23,0.3480821009725332,2019102301,faceWord_exp,snub,0.35071684821741655,NA,female,70.79075782105792,22,74.3067692121258,12,25,180
42,Wednesday,76.65784632106079,3,31,76.15751862176694,NA,image_stim_p.png,16,77.67466148163658,pos,NA,NA,-1.8894778219780863,180,7.0,0.3471857800032012,2019102301,faceWord_exp,coffee,0.3501945824827999,NA,female,75.81033284176374,21,78.02485606411938,11,25,336
42,Wednesday,81.6764813917107,3,32,81.1761148753576,NA,image_stim_n.png,17,83.99494608439272,neg,NA,NA,0.33736940436804663,336,4.7000000000000002,0.34796564979478717,2019102301,faceWord_exp,radish,0.34906952967867255,NA,female,80.82814922556281,22,84.3440156140714,12,25,180
