,condition,word_label,word_score_pc,img,delay_frames_before,gender,duration_measured_img,key_t,ID,delay_frames_after,word_score_warriner,offset_img,duration_measured_word,rt,word,session,correct_resp,duration_frames,offset_word,response,no,scan day,age,onset_word,onset_img
120,faceWord_exp,pos,-1.0930411682114536,image_stim_p.png,182,male,0.7025091669056565,5.290036538033746,Jonaterminator,141,6.62,5.569796066964044,0.7009656069567427,0.3478432991298114,goldfish,3,1.0,42,1.7143704539630562,b,1,Tuesday,20,1.0134048470063135,4.867286900058389
121,faceWord_exp,pos,-1.100912149643323,image_stim_p.png,138,male,0.7030343649676071,11.40645205997862,Jonaterminator,163,6.32,11.653026105021127,0.6906329600606114,0.5565777544819931,saxophone,3,1.0,42,8.620463927043602,b,2,Tuesday,20,7.9298309669829905,10.94999174005352
122,faceWord_exp,neg,1.7592404876513306,image_stim_n.png,145,male,0.7012899499386549,17.939199066953737,Jonaterminator,105,4.32,18.219885008991696,0.6927546380320564,0.0013716665282874115,cold,3,1.0,42,15.069664840004409,b,3,Tuesday,20,14.376910201972349,17.51859505905304
123,faceWord_exp,neu,-0.12329175202530197,image_stim_n.png,123,male,0.6888281529536471,23.256331315031275,Jonaterminator,175,5.55,23.436251536011696,0.6933476370759308,0.0077151397681506275,faucet,3,1.0,42,20.670619513024572,j,4,Tuesday,20,19.977271875948645,22.747423383058052
124,faceWord_exp,pos,-1.728066945394655,image_stim_p.png,102,male,0.7034876520046964,29.339725935948078,Jonaterminator,150,6.84,29.48754478804767,0.6902050189673901,0.9420613094100772,computer,3,1.0,42,27.052870323997922,b,5,Tuesday,20,26.362665305030532,28.784057136042968
125,faceWord_exp,neg,3.4211910580769755,image_stim_n.png,151,male,0.7049628860550001,35.706100128008984,Jonaterminator,184,3.0,35.93609068100341,0.6931626469595358,0.018702032754486127,tax,3,1.0,42,32.686155435978435,j,6,Tuesday,20,31.9929927890189,35.23112779494841
126,faceWord_exp,pos,-1.8894778219780863,image_stim_p.png,149,male,0.7051419960334897,42.72269615600817,Jonaterminator,188,7.0,42.91929931298364,0.6939825799781829,0.36471737047673847,coffee,3,1.0,42,39.70257387298625,b,7,Tuesday,20,39.00859129300807,42.21415731695015
127,faceWord_exp,neu,0.5990623206044929,image_stim_n.png,136,male,0.7050403319299221,49.58932254102547,Jonaterminator,151,5.61,49.75256832898594,0.6921325789298862,0.57648054368118,witness,3,1.0,42,46.752667251974344,j,8,Tuesday,20,46.060534673044465,49.04752799705603
128,faceWord_exp,neg,3.583082910341294,image_stim_n.png,178,male,0.7023364029591903,56.57258238003124,Jonaterminator,136,3.47,56.66916907695122,0.6920690430561081,0.04168769741903376,cyclone,3,1.0,42,52.96917844505515,j,9,Tuesday,20,52.277109401999034,55.96683267399203
129,faceWord_exp,neu,-0.1793860699809707,image_stim_n.png,187,male,0.7042657200945541,63.3058935169829,Jonaterminator,201,5.34,63.485700409044505,0.6938953140052035,0.22770784217534767,patent,3,0.0,42,59.63573631097096,j,10,Tuesday,20,58.94184099696577,62.78143468894996
130,faceWord_exp,neg,1.9197700017151127,image_stim_n.png,175,male,0.7018509019399062,70.95563042000867,Jonaterminator,152,4.18,71.18673694797326,0.6906518250470981,0.9650818509150367,belch,3,0.0,42,67.53574389405549,j,11,Tuesday,20,66.84509206900839,70.48488604603334
131,faceWord_exp,neg,3.6017940902369654,image_stim_n.png,135,male,0.7053319839760661,77.0556997519452,Jonaterminator,59,3.45,77.40217303601094,0.6913019589846954,0.15129883622491372,grievance,3,1.0,42,74.4188659680076,j,12,Tuesday,20,73.7275640090229,76.69684105203487
132,faceWord_exp,neu,-1.0048841857254538,image_stim_p.png,116,male,0.6888374559348449,81.50512570701541,Jonaterminator,170,5.89,81.73543208395131,0.6907528770389035,3.092134902437879,gum,3,1.0,42,79.08547719800845,b,13,Tuesday,20,78.39472432096954,81.04659462801645
133,faceWord_exp,pos,-1.9950971558262764,image_stim_p.png,175,male,0.7052130189258605,88.68884195305874,Jonaterminator,182,7.0,88.91878985497169,0.6926392570603639,0.5830046405727798,park,3,0.0,42,85.26872990804259,j,14,Tuesday,20,84.57609065098222,88.21357683604583
134,faceWord_exp,pos,-1.6804307003665144,image_stim_p.png,107,male,0.7035775480326265,94.90518411796074,Jonaterminator,123,6.29,95.16859578900039,0.6938941789558157,0.015071286267089246,flute,3,1.0,42,92.65193890698721,b,15,Tuesday,20,91.95804472803137,94.46501824096777
135,faceWord_exp,neu,0.07332602516344529,image_stim_p.png,194,male,0.7052495200186968,101.78853672998957,Jonaterminator,178,5.7,101.88516871002504,0.693434173008427,0.9079095195126237,jungle,3,1.0,42,97.91859628504608,b,16,Tuesday,20,97.22516211203764,101.17991919000632
136,faceWord_exp,neg,2.3068979902815,image_stim_n.png,143,male,0.7024440770037472,108.52184683398808,Jonaterminator,175,3.28,108.68571532901842,0.6920877730008215,3.166765688044602,trial,3,0.0,42,105.55178930505645,b,17,Tuesday,20,104.85970153205562,107.98327125201469
137,faceWord_exp,pos,-1.9002611819546853,image_stim_p.png,143,male,0.7048810549313203,115.22184704698157,Jonaterminator,107,7.11,115.41833124798723,0.6934526260010898,0.45221051067537144,couple,3,1.0,42,112.30211766797585,b,18,Tuesday,20,111.60866504197477,114.71345019305589
138,faceWord_exp,pos,-1.6019047514101912,image_stim_p.png,174,male,0.7053028560476378,121.37172260298394,Jonaterminator,134,7.25,121.53491941199171,0.6939744380069897,0.1991445355717996,family,3,1.0,42,117.90174504497554,b,19,Tuesday,20,117.20777060696855,120.82961655594409
139,faceWord_exp,pos,-1.9498998207384868,image_stim_p.png,200,male,0.7047575479373336,128.3216408879962,Jonaterminator,177,7.15,128.5348152279621,0.6946414279518649,0.3311662713542545,symphony,3,1.0,42,124.46907469094731,b,20,Tuesday,20,123.77443326299543,127.83005768002475
140,faceWord_exp,neu,-0.6884171372613734,image_stim_n.png,162,male,0.7049115069676191,135.45476662798322,Jonaterminator,127,5.95,135.6179646239616,0.6947768139652908,0.19170321025068007,egg,3,0.0,42,132.18477090902158,j,21,Tuesday,20,131.48999409505632,134.91305311699398
141,faceWord_exp,pos,-1.7760144816699572,image_stim_p.png,121,male,0.6906576160108671,141.03828784194775,Jonaterminator,129,7.18,141.16797001496892,0.6948878800030798,1.7839814181798228,island,3,1.0,42,138.43573043495414,b,22,Tuesday,20,137.7408425549511,140.47731239895802
142,faceWord_exp,neg,3.6129749181587054,image_stim_n.png,107,male,0.6894941770005971,146.23880928603467,Jonaterminator,92,2.11,146.51796418498267,0.6940544770332053,0.7396999513126434,criminal,3,1.0,42,144.01787254097871,j,23,Tuesday,20,143.3238180639455,145.8284700079821
143,faceWord_exp,pos,-3.230607919269787,image_stim_p.png,133,male,0.7020750769879669,151.45391365699467,Jonaterminator,106,8.21,151.70114608295265,0.6920945070451126,0.041239921172438236,joy,3,1.0,42,148.75121300900355,b,24,Tuesday,20,148.05911850195844,150.99907100596462
144,faceWord_exp,neu,0.30770997164376424,image_stim_n.png,160,male,0.7053051850525662,157.355537562049,Jonaterminator,102,5.73,157.56776965700556,0.6937114390311763,1.8682370154285282,reality,3,0.0,42,154.16780947998632,j,25,Tuesday,20,153.4740980409551,156.862464471953
145,faceWord_exp,neg,1.8802224749820768,image_stim_n.png,167,male,0.7053026249632239,163.30459754401818,Jonaterminator,205,3.95,163.48432839894667,0.6939317889045924,0.032303730365744944,dusty,3,1.0,42,159.9677186219487,j,26,Tuesday,20,159.27378683304414,162.77902577398345
146,faceWord_exp,neu,0.05858023181365075,image_stim_p.png,101,male,0.7039291589753702,169.837785881944,Jonaterminator,119,5.1,170.01757803396322,0.6936440649442375,0.3281036609760349,cabinet,3,1.0,42,167.60091652499975,b,27,Tuesday,20,166.9072724600555,169.31364887498785
147,faceWord_exp,neu,-0.23071750329615884,image_stim_n.png,202,male,0.7052101050503552,176.63713022402953,Jonaterminator,175,5.63,176.80083705903962,0.6945003650616854,0.01848000304494103,pen,3,0.0,42,172.70089334505607,j,28,Tuesday,20,172.0063929799944,176.0956269539893
148,faceWord_exp,neu,0.5062695562835388,image_stim_n.png,75,male,0.6891625809948891,182.22090930002742,Jonaterminator,98,5.75,182.38407015101987,0.6942964849295095,0.011129554197127441,year,3,1.0,42,180.41745782096405,j,29,Tuesday,20,179.72316133603454,181.69490757002492
149,faceWord_exp,neg,0.7962654471128737,image_stim_n.png,178,male,0.7049922590376809,188.253998577944,Jonaterminator,177,4.57,188.41732074599716,0.693582282983698,0.8975794135220558,reporter,3,0.0,42,184.71738902595825,j,30,Tuesday,20,184.02380674297456,187.71232848695942
150,faceWord_exp,neu,0.20373950943912453,image_stim_p.png,197,male,0.6983757220441476,195.88707243301903,Jonaterminator,143,5.72,196.08397663000503,0.6916705260518938,1.1716557736754885,plane,3,1.0,42,192.06728173105512,b,31,Tuesday,20,191.3756112050032,195.38560090796088
151,faceWord_exp,neu,0.2046331385026182,image_stim_n.png,98,male,0.6895113999489695,201.4212139940355,Jonaterminator,132,5.48,201.5172070959816,0.6946387219941244,0.1262083719175839,glass,3,1.0,42,199.16793250502087,j,32,Tuesday,20,198.47329378302675,200.8276956960326
152,faceWord_exp,neg,3.417220959316272,image_stim_n.png,154,male,0.7053271719487384,207.37081379501615,Jonaterminator,72,3.4,207.71708966698498,0.6938267350196838,0.08282593581266691,delirium,3,0.0,42,204.41708981699776,j,33,Tuesday,20,203.7232630819781,207.01176249503624
153,faceWord_exp,pos,-2.098490136277324,image_stim_p.png,138,male,0.6888147660065442,212.287111110054,Jonaterminator,167,7.11,212.63360394700433,0.6945508900098503,0.3904530006504971,rose,3,1.0,42,209.6170717480127,b,34,Tuesday,20,208.92252085800285,211.94478918099773
154,faceWord_exp,neg,0.41231466195915456,image_stim_n.png,86,male,0.6893888330087066,218.08704809797928,Jonaterminator,177,4.68,218.26699944003482,0.6942005309974775,0.0035332112756213674,foot,3,0.0,42,216.11691984697242,j,35,Tuesday,20,215.42271931597497,217.57761060702614
155,faceWord_exp,pos,-1.0841943171680315,image_stim_p.png,80,male,0.6893858710536733,223.77037617401217,Jonaterminator,188,6.75,223.96685519604944,0.6943859810708091,0.43411537394782984,bird,3,1.0,42,221.9169164650375,b,36,Tuesday,20,221.22253048396666,223.27746932499576
156,faceWord_exp,neu,-0.945340141786388,image_stim_n.png,140,male,0.7051257550483571,230.68677071295681,Jonaterminator,142,5.58,230.8669192700181,0.6944845680845901,0.009929955749843426,tuba,3,1.0,42,227.8001138430554,j,37,Tuesday,20,227.10562927497085,230.16179351496976
157,faceWord_exp,pos,-1.2126784285084091,image_stim_p.png,236,male,0.7021912339841947,238.37026357895232,Jonaterminator,95,6.75,238.599966558977,0.6909456590656191,0.7634157210398989,agreement,3,1.0,42,233.93337953905572,b,38,Tuesday,20,233.24243387999013,237.89777532499284
158,faceWord_exp,pos,-2.2287379941341,image_stim_p.png,101,male,0.6891002169577405,243.1364632450277,Jonaterminator,171,7.48,243.28326125897,0.6943947511026636,2.2134907049398573,hope,3,1.0,42,240.88329099304974,b,39,Tuesday,20,240.1888962419471,242.5941610420123
159,faceWord_exp,neg,0.041184453360586966,image_stim_n.png,91,male,0.70486990804784,248.93650268297642,Jonaterminator,125,4.6,249.08320082305,0.6938011180609465,1.7126305248190157,cabbage,3,1.0,42,246.8333000560524,j,40,Tuesday,20,246.13949893799145,248.37833091500212
160,faceWord_exp,pos,-1.4106928476010352,image_stim_p.png,126,male,0.6889764739898965,254.48654326098043,Jonaterminator,142,6.63,254.6831403110409,0.6947715280111879,0.39267431673647335,car,3,1.0,42,251.86648625601086,b,41,Tuesday,20,251.1717147279996,253.99416383705105
161,faceWord_exp,pos,-1.2474567486001964,image_stim_p.png,124,male,0.6892602449515834,260.31988527299836,Jonaterminator,157,6.71,260.53303435095586,0.6938206739723682,0.7105883338250474,advantage,3,1.0,42,257.74975442001596,b,42,Tuesday,20,257.0559337460436,259.8437741060043
162,faceWord_exp,neu,-1.343270424679961,image_stim_n.png,110,male,0.7050604909891263,266.2356621470535,Jonaterminator,90,5.81,266.41630504699424,0.6975471989717335,0.038265588312790234,jam,3,0.0,42,263.85065516096074,j,43,Tuesday,20,263.153107961989,265.7112445560051
163,faceWord_exp,neu,-0.4971407339658378,image_stim_p.png,185,male,0.7043609670363367,272.2193612359697,Jonaterminator,148,5.68,272.4328571429942,0.6935714000137523,1.6192190270460096,cafeteria,3,1.0,42,268.616226529004,b,44,Tuesday,20,267.9226551289903,271.72849617595784
164,faceWord_exp,neg,4.2618443246155895,image_stim_n.png,180,male,0.7013771960046142,279.15293588198256,Jonaterminator,173,2.62,279.3328295800602,0.691384342033416,1.0811015554899632,shame,3,0.0,42,275.59949608205346,j,45,Tuesday,20,274.9081117400201,278.6314523840556
165,faceWord_exp,neg,3.68876961029552,image_stim_n.png,147,male,0.7054609239567071,285.9527890109457,Jonaterminator,127,2.81,286.0993849659572,0.6938340779161081,0.013631729802627227,malice,3,0.0,42,282.91605298395734,j,46,Tuesday,20,282.22221890604123,285.39392404200044
166,faceWord_exp,pos,-1.4443598905895143,image_stim_p.png,186,male,0.7048987949965522,292.4695072149625,Jonaterminator,116,7.3,292.7492672499502,0.6933022509329021,0.17868706444162955,raspberry,3,1.0,42,288.91601786296815,b,47,Tuesday,20,288.22271561203524,292.0443684549537
167,faceWord_exp,neg,2.198755119361784,image_stim_n.png,94,male,0.6892785449745134,297.5359752790537,Jonaterminator,135,4.59,297.6657965639606,0.6937483580550179,0.00025085342148396865,volcano,3,0.0,42,295.3835023980355,j,48,Tuesday,20,294.6897540399805,296.97651801898616
168,faceWord_exp,pos,-2.0727743906520253,image_stim_p.png,126,male,0.6889450249727815,303.83623622497544,Jonaterminator,239,6.26,303.4325676129665,0.6935403840616345,0.01279101101240295,fountain,3,1.0,42,300.6158295000205,b,49,Tuesday,20,299.92228911595885,302.74362258799374
169,faceWord_exp,neu,0.1511721542964875,image_stim_n.png,110,male,0.6917416759533808,310.50199135195,Jonaterminator,218,5.71,310.66569366201287,0.6944699379382655,0.08388372114933289,sum,3,0.0,42,308.1157813949976,j,50,Tuesday,20,307.42131145705935,309.97395198605955
170,faceWord_exp,neg,3.9847946241932393,image_stim_n.png,131,male,0.6893771350150928,317.58585384394974,Jonaterminator,144,3.23,317.89894122304395,0.6946564620593563,0.20872734197502954,snub,3,0.0,42,314.99895755504264,j,51,Tuesday,20,314.30430109298317,317.20956408802886
171,faceWord_exp,neg,1.239138220826116,image_stim_n.png,214,male,0.7024238309822977,325.31944902194664,Jonaterminator,120,4.95,325.29882600996643,0.6910722319735214,0.29058737807619983,debate,3,1.0,42,320.99900554597843,j,52,Tuesday,20,320.30793331400486,324.59640217898414
172,faceWord_exp,neg,-0.3331872788781821,image_stim_n.png,223,male,0.7047295409720391,332.0356640360551,Jonaterminator,120,4.85,332.44871780695394,0.6941876600030811,2.135579978056679,voter,3,0.0,42,327.99880914203817,b,53,Tuesday,20,327.3046214820352,331.74398826598184
