,condition,word_label,word_score_pc,img,delay_frames_before,gender,duration_measured_img,key_t,ID,delay_frames_after,word_score_warriner,offset_img,duration_measured_word,rt,word,session,correct_resp,duration_frames,offset_word,response,no,scan day,age,onset_word,onset_img
0,faceWord_exp,neu,-0.9222259722889368,image_stim_n.png,113,male,0.7123687800485641,4.730074402061291,Jonaterminator,159,5.67,4.443111198022962,0.6958763520233333,0.7527992930824483,beer,1,1.0,42,1.726512685068883,j,1,Tuesday,20,1.0306363330455497,3.7307424179743975
1,faceWord_exp,pos,-2.8031613090757777,image_stim_p.png,107,male,0.6975214489502832,9.996080434997568,Jonaterminator,150,7.21,10.326492876978591,0.6895269959932193,0.17620852699575357,beach,1,1.0,42,7.809736613067797,b,2,Tuesday,20,7.120209617074579,9.628971428028306
2,faceWord_exp,neu,-0.17528733847197087,image_stim_p.png,178,male,0.7040357970399782,16.96450605604332,Jonaterminator,197,5.8,17.243023194023408,0.6916772300610319,1.8750509111732259,rocket,1,1.0,42,13.543069581035526,b,3,Tuesday,20,12.851392350974493,16.53898739698343
3,faceWord_exp,pos,-2.2727319315779937,image_stim_p.png,74,male,0.706900455057621,22.9462225290481,Jonaterminator,154,6.45,23.194063852075487,0.6919749490916729,0.8928499432026088,pie,1,1.0,42,21.226313061080877,b,4,Tuesday,20,20.5343381119892,22.487163397017866
4,faceWord_exp,neu,-1.0601571884744718,image_stim_n.png,252,male,0.7019411309156567,31.26311669300776,Jonaterminator,142,5.05,31.39274575898889,0.6914895490044728,0.35955044596867747,fiddle,1,1.0,42,26.4603079049848,j,5,Tuesday,20,25.76881835598033,30.690804628073238
5,faceWord_exp,pos,-1.1648995537800455,image_stim_p.png,144,male,0.7051111180335283,37.36273026803974,Jonaterminator,98,6.15,37.60929750208743,0.6919959409860894,0.19208678282124808,plum,1,1.0,42,34.4761419610586,b,6,Tuesday,20,33.78414602007251,36.9041863840539
6,faceWord_exp,neg,3.2148840110758776,image_stim_n.png,192,male,0.7052919589914382,43.4792608000571,Jonaterminator,128,4.0,43.87602118297946,0.6916180910775438,0.04893338606637028,avalanche,1,1.0,42,39.94273842405528,j,7,Tuesday,20,39.251120332977735,43.170729223988026
7,faceWord_exp,neu,-0.18281188470513854,image_stim_n.png,104,male,0.6896143580088392,48.94590042904019,Jonaterminator,181,5.14,49.159270936041146,0.6920194380218163,0.007232987384389843,spatula,1,0.0,42,46.7093192350585,b,8,Tuesday,20,46.017299797036685,48.46965657803229
8,faceWord_exp,pos,-1.8465637543339983,image_stim_p.png,181,male,0.7006983740720898,56.279143776977435,Jonaterminator,125,6.37,56.625811506062746,0.6915689660236239,0.7353534850360531,wealthy,1,1.0,42,52.87592324102298,b,9,Tuesday,20,52.18435427499935,55.92511313199065
9,faceWord_exp,neg,3.6605330306018913,image_stim_n.png,184,male,0.7037748569855466,63.02905596408527,Jonaterminator,159,3.63,63.209095351048745,0.6937574440380558,0.2377112769111253,tornado,1,0.0,42,59.409121130011044,j,10,Tuesday,20,58.715363685972996,62.505320494063206
10,faceWord_exp,neu,-1.3575770021145472,image_stim_n.png,160,male,0.7024468780728057,69.8292602620786,Jonaterminator,204,5.8,69.9592825260479,0.691955471993424,0.26673965301790076,tomato,1,1.0,42,66.55903084797319,j,11,Tuesday,20,65.86707537597978,69.2568356479751
